,id,age,sex,edu,country,ethnicity,neuroticism,extraversion,openness,agreeableness,conscientiousness,impulsiveness,sensationseeking,Alcohol,Amphet,Amyl,Benzos,Caff,Cannabis,Choc,Coke,Crack,Ecstasy,Heroin,Ketamine,Legalh,LSD,Meth,Mushrooms,Nicotine,Semeron,VSA
416,418,-1.0538502645185417,0.9994696366638347,0.587140599654355,0.7953620301730003,0.2553580507610685,-0.10086455695287681,-0.6757653799852209,0.34008932443524226,-2.3091127836343843,-1.3546208140879397,0.09402528003818515,0.9046171248204353,5,0,3,3,6,6,5,5,0,3,0,4,3,0,0,2,6,0,0
417,419,-0.2708357794505673,0.9994696366638347,0.587140599654355,0.7953620301730003,0.2553580507610685,-0.8670751666208126,0.9486254331371471,0.1881053565451445,-1.0665113213638735,-0.636913176065632,1.5081554891231237,1.6463323402560683,5,2,2,0,5,2,4,2,2,2,0,0,0,2,0,2,2,0,2
418,420,-0.2708357794505673,-1.0005306447706963,-1.4893322527817783,0.7953620301730003,0.2553580507610685,0.3369700771430865,0.06259408052494635,1.1000091638857312,-0.4452105902286183,0.5114190447700603,-0.37735145632346107,-0.2079556983330142,6,0,3,0,6,4,5,0,0,0,0,0,0,0,0,2,0,0,0
419,421,-0.2708357794505673,0.9994696366638347,0.9332194083937105,0.7953620301730003,0.2553580507610685,0.665346052715059,0.2102659726269798,-0.1158625792350511,-0.28988540744480445,0.22433598956113726,0.09402528003818515,-0.5788133060508307,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
420,422,-1.0538502645185417,0.9994696366638347,-0.4510958265637116,0.7953620301730003,0.2553580507610685,0.3369700771430865,0.8009535410351136,0.03612138865504669,-0.9111861385800598,1.0855851551879065,0.5654020163998313,0.9046171248204353,4,3,0,0,6,6,4,0,0,3,0,3,0,0,0,0,5,0,0
421,423,-0.2708357794505673,0.9994696366638347,0.587140599654355,0.7953620301730003,0.2553580507610685,0.3369700771430865,-1.8571405168014885,-1.4837182902459312,-0.28988540744480445,-0.3498301208567089,0.5654020163998313,-0.9496709137686472,5,2,2,0,6,2,6,0,0,0,0,0,0,0,0,0,6,0,0
422,424,0.5121787056174071,0.9994696366638347,-1.8354110615211339,0.7953620301730003,0.2553580507610685,-0.8670751666208126,-0.0850778115770871,0.03612138865504669,1.729341968744775,-0.636913176065632,-0.37735145632346107,-1.3205285214864637,4,1,1,3,6,6,6,1,0,1,0,0,2,1,1,1,6,0,1
423,425,0.5121787056174071,-1.0005306447706963,0.9332194083937105,0.7953620301730003,-2.656032628782965,-1.0859924836687942,0.8009535410351136,-0.7237984507954422,1.2633664203933337,0.942043627583445,-0.37735145632346107,-0.9496709137686472,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,1,0,0
424,426,1.2951931906853815,-1.0005306447706963,-1.4893322527817783,-1.4557752474187498,0.2553580507610685,0.5558873941910681,0.06259408052494635,1.5559610675560245,0.9527160548257061,0.08079446195667571,1.5081554891231237,0.5337595171026188,3,1,1,1,6,6,6,1,1,2,1,0,2,2,1,2,1,0,1
425,427,0.5121787056174071,0.9994696366638347,0.9332194083937105,0.7953620301730003,0.2553580507610685,-0.4292405325248493,-0.23274970367912057,0.1881053565451445,-0.28988540744480445,-1.7852453969013242,-0.37735145632346107,-0.9496709137686472,6,2,3,0,6,5,5,1,0,3,0,0,3,1,0,2,5,0,0
426,428,1.2951931906853815,0.9994696366638347,-1.1432534440424227,0.7953620301730003,0.2553580507610685,0.22751141861909568,0.06259408052494635,-0.2678465471251489,-0.13456022466099066,0.08079446195667571,0.5654020163998313,-0.2079556983330142,5,1,0,3,5,1,4,0,0,0,0,0,0,0,0,0,1,0,0
427,429,0.5121787056174071,0.9994696366638347,0.9332194083937105,-0.3302066086228747,0.2553580507610685,0.665346052715059,-0.8234372720872544,-0.1158625792350511,-1.3771616869315013,-0.06274706564778583,1.0367787527614776,0.1629019093848023,6,1,1,1,6,6,5,3,0,3,0,1,3,3,0,4,0,0,2
428,430,-0.2708357794505673,-1.0005306447706963,-0.4510958265637116,0.7953620301730003,0.2553580507610685,-0.9765338251448035,-0.0850778115770871,-2.24363812969642,0.3314153236904508,0.7985020999789835,-1.3201049290467535,-1.6913861292042802,5,0,0,3,6,2,6,0,0,0,0,0,0,0,0,0,2,0,0
429,431,-0.2708357794505673,0.9994696366638347,-0.10501701782435606,0.7953620301730003,0.2553580507610685,0.22751141861909568,-0.9711091641892878,-1.4837182902459312,-0.7558609557962459,-0.20628859325224738,-0.37735145632346107,-0.2079556983330142,5,1,0,0,6,1,6,0,0,1,0,0,0,1,0,1,6,0,1
430,432,-0.2708357794505673,-1.0005306447706963,-0.4510958265637116,0.7953620301730003,0.2553580507610685,0.00859410157111402,0.3579378647290133,-1.027766386575638,0.9527160548257061,-1.0675377588790167,0.09402528003818515,-0.2079556983330142,5,2,1,0,6,2,5,2,0,2,0,2,0,0,0,2,5,0,0
431,433,-0.2708357794505673,0.9994696366638347,0.9332194083937105,0.7953620301730003,0.2553580507610685,-0.31978187400085845,-0.23274970367912057,-1.7876862260261268,0.3314153236904508,0.22433598956113726,-0.8487281926851072,-1.3205285214864637,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0
432,434,1.2951931906853815,-1.0005306447706963,-1.1432534440424227,0.7953620301730003,0.2553580507610685,0.22751141861909568,1.8346567857493479,-1.1797503544657357,1.2633664203933337,-0.06274706564778583,1.97953222548477,0.9046171248204353,6,1,1,0,2,2,4,0,0,0,0,0,0,0,0,0,3,0,0
433,435,-1.0538502645185417,-1.0005306447706963,0.9332194083937105,0.7953620301730003,0.2553580507610685,-0.21032321547686764,0.9486254331371471,-1.635702258136029,2.039992334312403,1.516209738001291,-0.37735145632346107,-0.5788133060508307,5,0,2,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
434,436,-0.2708357794505673,-1.0005306447706963,0.9332194083937105,0.7953620301730003,0.2553580507610685,0.00859410157111402,0.5056097568310467,-1.1797503544657357,0.6420656892580784,1.6597512656057527,-0.8487281926851072,-0.5788133060508307,4,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0
435,437,2.078207675753356,0.9994696366638347,0.587140599654355,-1.4557752474187498,0.2553580507610685,-0.7576165080968218,-0.23274970367912057,1.1000091638857312,1.729341968744775,0.7985020999789835,-1.3201049290467535,-1.3205285214864637,1,0,0,0,2,6,5,1,0,0,0,0,0,1,0,0,0,0,0
436,438,1.2951931906853815,0.9994696366638347,-1.1432534440424227,0.7953620301730003,0.2553580507610685,-1.4143684592407668,0.5056097568310467,0.34008932443524226,-0.9111861385800598,0.5114190447700603,0.5654020163998313,0.5337595171026188,6,2,2,2,6,6,4,3,5,2,2,0,0,1,1,0,2,0,0
437,439,-0.2708357794505673,-1.0005306447706963,0.9332194083937105,-1.4557752474187498,0.2553580507610685,2.526143247622903,-0.38042159578115403,-0.8757824186855401,-1.8431372352829427,-2.215869979714709,1.0367787527614776,0.1629019093848023,5,2,0,6,6,2,6,2,2,0,2,0,2,0,2,2,6,0,0
438,440,-1.0538502645185417,-1.0005306447706963,0.587140599654355,-1.4557752474187498,0.2553580507610685,1.4315566623829947,-0.23274970367912057,0.34008932443524226,-0.13456022466099066,-1.9287869245057858,0.09402528003818515,-0.2079556983330142,4,0,0,0,5,4,6,0,0,0,0,0,0,0,0,0,3,0,3
439,441,0.5121787056174071,-1.0005306447706963,0.9332194083937105,0.7953620301730003,0.2553580507610685,-0.5386991910488401,0.5056097568310467,-0.5718144829053444,0.7973908720418923,1.6597512656057527,-0.37735145632346107,-0.5788133060508307,6,0,0,0,6,2,6,2,0,0,0,0,0,0,0,1,2,0,0
440,442,-1.0538502645185417,-1.0005306447706963,0.587140599654355,0.7953620301730003,0.2553580507610685,-0.7576165080968218,1.3916411094432475,-2.24363812969642,0.02076495812282316,0.6549605723745219,0.5654020163998313,0.1629019093848023,3,0,0,0,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0
441,443,-0.2708357794505673,-1.0005306447706963,0.24106179091499946,0.7953620301730003,0.2553580507610685,-0.9765338251448035,0.06259408052494635,0.34008932443524226,-0.13456022466099066,0.08079446195667571,0.09402528003818515,0.1629019093848023,5,2,0,0,6,6,6,3,0,4,0,2,3,2,0,2,6,0,0
442,444,0.5121787056174071,0.9994696366638347,-1.1432534440424227,0.7953620301730003,0.2553580507610685,0.4464287356670773,0.6532816489330802,-0.7237984507954422,-0.7558609557962459,-0.20628859325224738,-0.37735145632346107,-0.2079556983330142,5,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,5,0,0
443,445,1.2951931906853815,-1.0005306447706963,-1.8354110615211339,0.7953620301730003,0.2553580507610685,-0.5386991910488401,0.8009535410351136,0.6440572602154379,0.176090140906637,0.7985020999789835,-1.7914816654083996,-0.9496709137686472,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
444,446,1.2951931906853815,-1.0005306447706963,0.9332194083937105,0.7953620301730003,0.2553580507610685,1.1031806868110223,-0.9711091641892878,-0.5718144829053444,-0.9111861385800598,0.5114190447700603,-0.37735145632346107,-1.6913861292042802,5,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,6,0,0
445,447,-0.2708357794505673,-1.0005306447706963,0.9332194083937105,0.7953620301730003,0.2553580507610685,0.22751141861909568,-1.1187810562913214,0.4920732923253401,2.3506426998800305,-0.636913176065632,-0.8487281926851072,0.5337595171026188,6,2,2,2,5,3,5,2,0,2,0,2,3,3,3,2,6,0,0
446,448,-0.2708357794505673,0.9994696366638347,0.24106179091499946,0.7953620301730003,0.2553580507610685,0.00859410157111402,-0.0850778115770871,-0.8757824186855401,-0.7558609557962459,-1.211079286483478,1.5081554891231237,0.1629019093848023,6,2,1,0,6,2,6,2,0,2,0,0,2,0,0,2,6,0,0
447,449,-1.0538502645185417,-1.0005306447706963,0.587140599654355,0.7953620301730003,0.2553580507610685,1.212639345335013,1.3916411094432475,1.1000091638857312,-1.8431372352829427,-0.9239962312745551,1.5081554891231237,1.2754747325382518,5,0,2,3,6,3,5,0,0,2,0,0,3,4,0,3,5,0,0
448,450,-1.0538502645185417,0.9994696366638347,0.9332194083937105,0.7953620301730003,0.2553580507610685,-0.4292405325248493,0.6532816489330802,0.4920732923253401,-0.28988540744480445,0.7985020999789835,-0.37735145632346107,0.1629019093848023,5,3,3,0,3,3,6,3,0,4,0,4,3,3,3,3,0,0,0
449,451,-1.0538502645185417,-1.0005306447706963,0.9332194083937105,0.7953620301730003,0.2553580507610685,0.7748047112390498,-0.0850778115770871,-0.8757824186855401,0.6420656892580784,-1.0675377588790167,0.5654020163998313,0.1629019093848023,5,2,2,2,6,5,4,2,2,2,0,2,2,0,0,2,6,0,0
450,452,-1.0538502645185417,-1.0005306447706963,0.24106179091499946,0.7953620301730003,0.2553580507610685,-1.1954511421927851,0.8009535410351136,-0.8757824186855401,-0.13456022466099066,0.7985020999789835,0.09402528003818515,-0.5788133060508307,5,0,0,0,4,2,5,0,0,0,0,0,0,0,0,0,2,0,0
451,453,0.5121787056174071,-1.0005306447706963,0.9332194083937105,0.7953620301730003,0.2553580507610685,-0.21032321547686764,-0.0850778115770871,0.1881053565451445,0.176090140906637,0.942043627583445,-1.3201049290467535,0.1629019093848023,5,0,0,0,3,2,6,2,0,0,0,0,0,0,0,0,3,0,0
452,454,-0.2708357794505673,0.9994696366638347,0.9332194083937105,0.7953620301730003,0.2553580507610685,1.322098003859004,-1.8571405168014885,-0.2678465471251489,0.176090140906637,0.5114190447700603,-1.3201049290467535,-0.2079556983330142,5,2,3,0,4,3,5,0,0,2,0,2,2,0,0,2,2,0,0
453,455,1.2951931906853815,0.9994696366638347,-1.4893322527817783,0.7953620301730003,0.2553580507610685,-0.21032321547686764,-0.5280934878831874,0.9480251959956334,-0.7558609557962459,-0.20628859325224738,1.97953222548477,0.9046171248204353,6,6,2,5,6,6,6,3,2,3,5,2,4,4,5,3,4,0,1
454,456,-1.0538502645185417,-1.0005306447706963,0.9332194083937105,0.7953620301730003,0.2553580507610685,0.8842633697630407,-0.8234372720872544,0.7960412281055357,-0.7558609557962459,-2.790036090132555,1.0367787527614776,-0.2079556983330142,6,3,3,0,6,3,5,0,0,2,0,0,4,0,0,0,5,0,0
455,457,0.5121787056174071,0.9994696366638347,0.9332194083937105,0.7953620301730003,0.2553580507610685,1.6504739794309764,-0.38042159578115403,0.34008932443524226,-2.3091127836343843,-0.636913176065632,1.0367787527614776,0.5337595171026188,6,3,1,4,6,4,6,3,1,3,3,2,2,2,1,2,6,0,1
456,458,0.5121787056174071,-1.0005306447706963,0.24106179091499946,0.7953620301730003,0.2553580507610685,-0.5386991910488401,-0.5280934878831874,0.1881053565451445,0.6420656892580784,0.7985020999789835,-1.3201049290467535,-2.0622437369220967,5,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
457,459,-1.0538502645185417,-1.0005306447706963,0.9332194083937105,0.7953620301730003,0.2553580507610685,0.665346052715059,0.06259408052494635,0.1881053565451445,0.6420656892580784,0.22433598956113726,-0.37735145632346107,0.1629019093848023,6,4,2,0,6,6,6,2,0,4,0,4,4,3,0,3,6,0,0
458,460,-0.2708357794505673,0.9994696366638347,0.24106179091499946,0.7953620301730003,0.2553580507610685,0.9937220282870315,1.243969217341214,1.7079450354461223,-2.619763149202012,-0.3498301208567089,0.5654020163998313,0.1629019093848023,4,3,0,0,6,4,6,2,0,3,0,4,3,3,3,3,5,0,0
459,461,-1.0538502645185417,-1.0005306447706963,0.9332194083937105,0.7953620301730003,0.2553580507610685,1.322098003859004,-1.4141248404953883,1.251993131775829,-1.8431372352829427,0.3678775171655988,1.0367787527614776,0.1629019093848023,6,3,3,4,6,5,6,3,0,2,3,5,3,2,3,2,6,0,0
460,462,-1.0538502645185417,0.9994696366638347,0.587140599654355,0.7953620301730003,0.2553580507610685,1.5410153209069857,-1.4141248404953883,-2.6995900333667135,1.729341968744775,-1.3546208140879397,0.5654020163998313,-1.3205285214864637,5,0,2,0,6,2,4,0,0,3,0,0,2,0,0,2,0,0,0
461,463,0.5121787056174071,0.9994696366638347,0.587140599654355,0.7953620301730003,0.2553580507610685,0.8842633697630407,0.5056097568310467,1.4039770996659269,0.176090140906637,-2.502953034923632,1.5081554891231237,1.2754747325382518,3,2,2,1,6,2,6,2,0,2,0,0,2,1,0,1,6,0,1
462,464,1.2951931906853815,0.9994696366638347,-0.4510958265637116,0.7953620301730003,0.2553580507610685,1.1031806868110223,-0.9711091641892878,-0.5718144829053444,1.4186916031771475,-1.3546208140879397,-0.37735145632346107,0.5337595171026188,6,1,2,0,6,1,3,1,0,0,0,0,1,1,0,1,3,0,1
463,465,-1.0538502645185417,-1.0005306447706963,0.9332194083937105,0.7953620301730003,0.2553580507610685,0.3369700771430865,-0.8234372720872544,1.1000091638857312,0.7973908720418923,0.942043627583445,0.09402528003818515,-0.2079556983330142,5,2,2,3,5,3,5,0,0,2,0,0,2,3,3,3,6,0,0
464,466,-1.0538502645185417,-1.0005306447706963,0.24106179091499946,0.7953620301730003,0.2553580507610685,1.4315566623829947,-1.1187810562913214,0.03612138865504669,-0.4452105902286183,-0.3498301208567089,1.5081554891231237,0.9046171248204353,5,0,2,0,6,2,6,0,0,0,0,0,0,0,0,0,6,0,0
465,467,-1.0538502645185417,-1.0005306447706963,0.9332194083937105,0.7953620301730003,-5.567423308326998,0.3369700771430865,0.6532816489330802,1.1000091638857312,1.10804123760952,-0.20628859325224738,-0.8487281926851072,0.9046171248204353,0,2,0,2,6,6,5,0,0,3,0,0,2,0,0,2,6,0,2
466,468,1.2951931906853815,0.9994696366638347,0.9332194083937105,0.7953620301730003,0.2553580507610685,0.22751141861909568,0.06259408052494635,1.251993131775829,0.02076495812282316,1.3726682103968295,-0.37735145632346107,-0.2079556983330142,6,1,1,0,2,1,5,1,0,0,0,0,0,1,0,1,2,0,0
467,469,0.5121787056174071,0.9994696366638347,0.9332194083937105,0.7953620301730003,0.2553580507610685,-0.10086455695287681,0.2102659726269798,-0.7237984507954422,-0.28988540744480445,0.22433598956113726,-1.3201049290467535,-1.3205285214864637,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
468,470,-0.2708357794505673,0.9994696366638347,0.9332194083937105,0.7953620301730003,0.2553580507610685,-1.1954511421927851,1.6869848936473144,1.4039770996659269,0.7973908720418923,0.08079446195667571,1.0367787527614776,1.2754747325382518,5,3,2,0,6,3,5,3,0,3,0,0,2,3,0,2,6,0,0
469,471,1.2951931906853815,-1.0005306447706963,-1.1432534440424227,-1.4557752474187498,0.2553580507610685,2.526143247622903,-1.709468624699455,-1.4837182902459312,1.5740167859609613,-2.215869979714709,-0.37735145632346107,0.1629019093848023,3,1,1,6,6,1,6,1,1,1,2,0,0,1,6,0,6,0,0
470,472,-1.0538502645185417,-1.0005306447706963,0.9332194083937105,0.7953620301730003,0.2553580507610685,0.11805276009510485,0.8009535410351136,0.34008932443524226,-0.13456022466099066,0.7985020999789835,-0.8487281926851072,-0.9496709137686472,4,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
471,473,-1.0538502645185417,0.9994696366638347,0.24106179091499946,0.7953620301730003,-1.6855690689349538,-0.9765338251448035,2.277672462055448,1.1000091638857312,1.10804123760952,1.9468343208146757,-0.37735145632346107,0.5337595171026188,5,2,2,2,6,6,5,2,0,3,0,0,2,3,0,3,6,0,0
472,474,-1.0538502645185417,-1.0005306447706963,-0.10501701782435606,0.7953620301730003,0.2553580507610685,0.3369700771430865,0.06259408052494635,-0.1158625792350511,1.2633664203933337,0.08079446195667571,0.09402528003818515,-0.2079556983330142,5,2,2,2,6,3,5,2,2,2,2,0,2,2,2,0,6,0,2
473,475,0.5121787056174071,-1.0005306447706963,0.587140599654355,-1.4557752474187498,0.2553580507610685,1.4315566623829947,0.06259408052494635,-0.4198305150152467,-0.7558609557962459,-0.49337164846117043,1.0367787527614776,-0.2079556983330142,2,0,0,3,6,6,5,2,0,0,0,0,0,0,2,0,6,0,0
474,476,2.078207675753356,-1.0005306447706963,0.9332194083937105,0.7953620301730003,-2.656032628782965,-0.31978187400085845,0.9486254331371471,0.1881053565451445,-0.13456022466099066,0.5114190447700603,-1.3201049290467535,-2.0622437369220967,6,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0
475,477,1.2951931906853815,-1.0005306447706963,0.9332194083937105,-1.4557752474187498,0.2553580507610685,-1.1954511421927851,0.9486254331371471,-0.4198305150152467,0.7973908720418923,0.942043627583445,-0.8487281926851072,-0.9496709137686472,3,1,0,0,6,6,4,1,0,0,0,0,0,1,0,0,1,0,0
476,478,0.5121787056174071,0.9994696366638347,0.9332194083937105,0.7953620301730003,0.2553580507610685,1.7599326379549673,-0.9711091641892878,0.6440572602154379,-1.8431372352829427,-0.3498301208567089,0.09402528003818515,-0.9496709137686472,6,0,0,0,6,2,3,0,0,0,0,0,0,0,0,0,6,0,3
477,479,0.5121787056174071,-1.0005306447706963,-1.8354110615211339,0.7953620301730003,0.2553580507610685,1.5410153209069857,-0.6757653799852209,-0.7237984507954422,-1.2218365041476873,-1.3546208140879397,1.5081554891231237,0.9046171248204353,6,0,1,6,6,2,5,3,0,0,0,0,0,0,0,0,6,0,0
478,480,-0.2708357794505673,-1.0005306447706963,0.9332194083937105,0.7953620301730003,0.2553580507610685,0.4464287356670773,0.8009535410351136,-0.2678465471251489,0.9527160548257061,0.6549605723745219,-0.37735145632346107,0.1629019093848023,6,0,0,0,6,2,6,0,0,0,0,0,0,0,0,0,2,0,0
479,481,-0.2708357794505673,-1.0005306447706963,0.24106179091499946,0.044982937642416995,0.2553580507610685,0.4464287356670773,-0.38042159578115403,1.4039770996659269,1.4186916031771475,0.3678775171655988,0.09402528003818515,0.5337595171026188,6,0,0,2,6,2,5,0,0,0,0,0,0,0,0,0,3,0,0
480,482,-1.0538502645185417,0.9994696366638347,0.587140599654355,-1.4557752474187498,0.2553580507610685,1.212639345335013,-0.8234372720872544,-0.1158625792350511,-1.3771616869315013,-0.636913176065632,-1.3201049290467535,-0.9496709137686472,3,3,0,3,6,3,4,3,0,3,3,3,3,3,3,3,6,0,0
481,483,0.5121787056174071,-1.0005306447706963,0.9332194083937105,0.044982937642416995,0.2553580507610685,1.1031806868110223,0.2102659726269798,0.34008932443524226,-0.13456022466099066,0.6549605723745219,0.09402528003818515,0.5337595171026188,6,2,1,6,6,3,5,2,0,2,1,1,0,1,2,1,6,0,0
482,484,0.5121787056174071,0.9994696366638347,0.587140599654355,0.7953620301730003,0.2553580507610685,-0.7576165080968218,-0.0850778115770871,0.34008932443524226,0.176090140906637,1.516209738001291,-0.8487281926851072,-0.2079556983330142,0,1,0,0,6,6,2,1,0,1,1,0,0,1,0,1,3,0,1
483,485,-0.2708357794505673,-1.0005306447706963,0.9332194083937105,0.7953620301730003,0.2553580507610685,1.322098003859004,0.5056097568310467,1.4039770996659269,0.3314153236904508,0.942043627583445,0.09402528003818515,-0.9496709137686472,2,0,2,2,5,6,5,0,0,4,0,3,2,0,0,3,3,0,0
484,486,0.5121787056174071,-1.0005306447706963,-1.1432534440424227,0.7953620301730003,0.2553580507610685,-0.648157849572831,0.9486254331371471,-0.5718144829053444,0.7973908720418923,-0.20628859325224738,-1.3201049290467535,-1.3205285214864637,4,1,1,0,6,6,6,1,0,1,0,0,0,0,0,0,6,0,0
485,487,1.2951931906853815,-1.0005306447706963,-1.1432534440424227,0.7953620301730003,0.2553580507610685,-0.5386991910488401,0.3579378647290133,-1.635702258136029,1.10804123760952,-0.7804547036700935,-1.3201049290467535,-0.9496709137686472,6,0,1,0,6,6,5,0,0,0,0,0,0,0,0,0,6,0,0
486,488,-0.2708357794505673,0.9994696366638347,-0.4510958265637116,-0.3302066086228747,0.2553580507610685,1.5410153209069857,-1.709468624699455,1.1000091638857312,-0.7558609557962459,-1.4981623416924013,-0.8487281926851072,-1.3205285214864637,5,5,0,2,6,5,4,0,0,0,0,0,2,0,0,0,5,0,1
487,489,0.5121787056174071,-1.0005306447706963,-0.4510958265637116,-1.4557752474187498,0.2553580507610685,1.869391296478958,-1.8571405168014885,1.251993131775829,-1.0665113213638735,0.3678775171655988,0.09402528003818515,-0.5788133060508307,4,0,0,6,6,6,6,1,1,0,1,0,0,1,0,1,6,0,0
488,490,-0.2708357794505673,0.9994696366638347,-1.1432534440424227,0.7953620301730003,0.2553580507610685,0.4464287356670773,-1.4141248404953883,0.1881053565451445,0.7973908720418923,-0.3498301208567089,-0.37735145632346107,1.2754747325382518,6,3,2,2,6,6,6,3,0,3,0,0,3,0,0,2,3,0,2
489,491,-1.0538502645185417,0.9994696366638347,-0.10501701782435606,0.7953620301730003,0.2553580507610685,1.9788499550029488,-1.4141248404953883,0.34008932443524226,-1.9984624180667565,-1.7852453969013242,-0.37735145632346107,0.1629019093848023,3,0,0,0,0,6,4,0,0,0,0,0,4,0,0,0,0,0,0
490,492,-1.0538502645185417,0.9994696366638347,0.587140599654355,0.7953620301730003,0.2553580507610685,-1.0859924836687942,1.0962973252391806,0.9480251959956334,-1.3771616869315013,-1.4981623416924013,-0.8487281926851072,1.2754747325382518,5,0,0,0,6,6,5,3,0,4,0,3,4,4,0,4,5,0,0
491,493,1.2951931906853815,-1.0005306447706963,-1.8354110615211339,0.7953620301730003,0.2553580507610685,0.665346052715059,0.8009535410351136,0.4920732923253401,-0.28988540744480445,-0.7804547036700935,1.5081554891231237,1.6463323402560683,5,1,1,1,6,6,5,1,1,1,1,0,0,1,1,1,6,0,0
492,494,-1.0538502645185417,0.9994696366638347,-0.4510958265637116,0.7953620301730003,0.2553580507610685,-0.9765338251448035,0.5056097568310467,0.4920732923253401,0.6420656892580784,0.08079446195667571,0.09402528003818515,0.5337595171026188,6,2,2,0,5,6,4,3,0,4,0,2,3,0,0,3,4,0,2
493,495,-1.0538502645185417,0.9994696366638347,-1.8354110615211339,0.7953620301730003,0.2553580507610685,0.5558873941910681,-0.5280934878831874,0.9480251959956334,0.02076495812282316,0.3678775171655988,1.0367787527614776,0.9046171248204353,5,0,4,4,6,6,5,0,0,0,0,0,3,0,0,0,6,0,0
494,496,-1.0538502645185417,0.9994696366638347,0.587140599654355,0.7953620301730003,0.2553580507610685,0.7748047112390498,-1.709468624699455,0.9480251959956334,-1.2218365041476873,-1.7852453969013242,-1.3201049290467535,-0.5788133060508307,6,0,0,0,6,3,5,0,0,5,0,3,3,4,0,4,6,0,0
495,497,-1.0538502645185417,0.9994696366638347,-1.8354110615211339,-0.3302066086228747,-0.7151055090869426,-1.1954511421927851,-0.38042159578115403,0.4920732923253401,0.6420656892580784,0.22433598956113726,-1.3201049290467535,-0.2079556983330142,4,0,2,0,6,6,5,0,0,0,0,0,0,0,0,0,6,0,0
496,498,2.078207675753356,0.9994696366638347,0.587140599654355,-1.4557752474187498,0.2553580507610685,-0.8670751666208126,0.2102659726269798,0.6440572602154379,0.6420656892580784,0.942043627583445,-1.3201049290467535,-0.5788133060508307,3,1,0,1,6,2,6,1,0,0,0,0,3,1,4,0,6,0,0
497,499,-0.2708357794505673,0.9994696366638347,0.24106179091499946,0.7953620301730003,0.2553580507610685,0.00859410157111402,1.243969217341214,2.1638969391164156,-0.6005357730124321,0.08079446195667571,-0.8487281926851072,0.1629019093848023,6,2,2,2,6,2,6,2,0,2,0,0,0,2,0,2,6,0,0
498,500,-0.2708357794505673,0.9994696366638347,-1.1432534440424227,-0.3302066086228747,0.2553580507610685,-0.10086455695287681,-0.5280934878831874,0.9480251959956334,0.48674050647426464,-0.7804547036700935,-0.37735145632346107,0.1629019093848023,4,1,1,0,6,6,5,1,0,1,0,0,0,1,0,1,6,0,1
499,501,2.078207675753356,-1.0005306447706963,0.587140599654355,0.7953620301730003,0.2553580507610685,1.4315566623829947,-0.6757653799852209,1.4039770996659269,-0.13456022466099066,-2.0723284521102476,1.0367787527614776,1.2754747325382518,5,1,1,3,6,6,6,2,2,2,1,0,2,1,1,1,2,0,0
500,502,0.5121787056174071,-1.0005306447706963,-1.8354110615211339,-0.7053961548881664,0.2553580507610685,0.00859410157111402,0.5056097568310467,-0.8757824186855401,-0.7558609557962459,1.0855851551879065,0.5654020163998313,0.9046171248204353,3,0,1,2,6,6,6,4,0,4,0,0,3,0,0,0,6,0,1
501,503,-0.2708357794505673,-1.0005306447706963,-1.8354110615211339,0.7953620301730003,0.2553580507610685,-0.648157849572831,-0.0850778115770871,-1.4837182902459312,0.02076495812282316,-0.3498301208567089,1.0367787527614776,-2.0622437369220967,3,1,0,0,6,2,5,0,0,1,0,0,0,0,2,0,6,0,1
502,504,-1.0538502645185417,0.9994696366638347,0.587140599654355,-1.4557752474187498,0.2553580507610685,-1.5238271177647575,0.6532816489330802,-0.2678465471251489,-0.6005357730124321,-0.20628859325224738,0.5654020163998313,0.9046171248204353,5,0,0,0,6,6,6,0,0,0,0,0,0,4,0,3,5,0,0
503,505,2.078207675753356,-1.0005306447706963,-1.8354110615211339,0.42017248390770867,0.2553580507610685,0.00859410157111402,-0.23274970367912057,-0.2678465471251489,-0.7558609557962459,0.6549605723745219,1.5081554891231237,0.9046171248204353,1,0,1,4,5,5,4,1,1,0,0,0,6,1,4,1,1,0,1
504,506,0.5121787056174071,0.9994696366638347,-1.1432534440424227,0.7953620301730003,0.2553580507610685,-0.10086455695287681,0.06259408052494635,-0.2678465471251489,0.02076495812282316,0.5114190447700603,-1.3201049290467535,-1.3205285214864637,1,0,0,0,6,6,5,0,0,0,0,0,0,0,0,1,6,0,0
